time,force_1,force_2,acc_1,acc_2,acc_3,acc_4
110.555,-1.168815,-1.168815,0.002585807,0.004521549,0.004484374,0.002554369
110.56,-0.03543261,-0.03543261,0.002006518,0.004666091,0.004691095,0.00201239
110.565,-1.481907,-1.481907,0.001491393,0.004816507,0.004826518,0.001494859
110.57,0.1254738,0.1254738,0.0009866278,0.004863275,0.004816708,0.001003663
110.575,-0.1273268,-0.1273268,0.0006090691,0.004744494,0.004741459,0.0006248477
110.58,-2.480406,-2.480406,0.0003402536,0.004498714,0.004510028,0.0003457598
110.585,-0.5231099,-0.5231099,0.0001316532,0.004112715,0.004136703,0.0001115031
110.59,0.46841,0.46841,-1.515315e-05,0.003634421,0.003656454,4.417912e-06
110.595,-1.063546,-1.063546,8.573328e-05,0.003002556,0.003003891,4.225612e-05
110.6,0.5117922,0.5117922,0.0001353929,0.002276107,0.002296456,0.0001454826
110.605,0.4326792,0.4326792,0.000383375,0.001516295,0.001515349,0.0003498521
110.61,-1.017721,-1.017721,0.0006118893,0.0007246082,0.0006744476,0.0006029623
110.615,-0.0122823,-0.0122823,0.0007771108,-0.0001334581,-0.0001051865,0.0007917396
110.62,0.8249911,0.8249911,0.0008913296,-0.0008734245,-0.0009155569,0.0008809816
110.625,-0.8764222,-0.8764222,0.0009254923,-0.001575413,-0.001591424,0.0009152902
110.63,-0.2058106,-0.2058106,0.0008014746,-0.002167592,-0.002166853,0.0007997423
110.635,1.150239,1.150239,0.0005047492,-0.002649827,-0.002690901,0.0005028762
110.64,-0.8576321,-0.8576321,0.0001416033,-0.003030173,-0.003035792,0.0001497137
110.645,0.4591583,0.4591583,-0.0003993884,-0.003337025,-0.003311037,-0.0003972589
110.65,-1.079191,-1.079191,-0.001038991,-0.003536695,-0.003501387,-0.001029234
110.655,-0.1609619,-0.1609619,-0.001756599,-0.003616236,-0.003609615,-0.001761775
110.66,0.4467267,0.4467267,-0.002508948,-0.003674009,-0.003676324,-0.002508397
110.665,-2.404527,-2.404527,-0.003223237,-0.00375667,-0.003707065,-0.003208108
110.67,-0.5343231,-0.5343231,-0.003943943,-0.003738247,-0.003737906,-0.003911035
110.675,0.4293319,0.4293319,-0.004552787,-0.003842959,-0.003814506,-0.004570363
110.68,0.2258441,0.2258441,-0.004957679,-0.003968462,-0.003965706,-0.004958895
110.685,-0.5223784,-0.5223784,-0.005162811,-0.004175891,-0.004188606,-0.005135756
110.69,-1.104582,-1.104582,-0.005162751,-0.004433472,-0.004434648,-0.005168778
110.695,0.6284649,0.6284649,-0.005023585,-0.004727848,-0.004744805,-0.005035773
110.7,-0.3224067,-0.3224067,-0.004689881,-0.005105403,-0.005093191,-0.004708489
110.705,0.5453472,0.5453472,-0.00423867,-0.005440775,-0.005469089,-0.004244116
110.71,0.3802231,0.3802231,-0.003679484,-0.005816373,-0.005805041,-0.003669588
110.715,-0.4474183,-0.4474183,-0.003038693,-0.006111708,-0.006134796,-0.003035293
110.72,1.072562,1.072562,-0.002467808,-0.0063356,-0.006343377,-0.00245124
110.725,-0.5942776,-0.5942776,-0.001913521,-0.00642426,-0.006406302,-0.001924788
110.73,1.190454,1.190454,-0.001510889,-0.006356115,-0.006388714,-0.001488999
110.735,1.321293,1.321293,-0.001182957,-0.006149203,-0.006186461,-0.001173922
110.74,1.050115,1.050115,-0.0009332938,-0.005800967,-0.005804321,-0.0009225318
110.745,-0.1805612,-0.1805612,-0.0007989886,-0.005276605,-0.005273131,-0.0007732754
110.75,2.547079,2.547079,-0.0007813782,-0.004626658,-0.00462043,-0.0007769183
110.755,0.1518445,0.1518445,-0.0007801093,-0.003839178,-0.003886895,-0.0007667113
110.76,0.2410565,0.2410565,-0.0008191961,-0.002967355,-0.002971104,-0.0008213968
110.765,-0.02206135,-0.02206135,-0.0009361361,-0.002033824,-0.002046902,-0.0009073515
110.77,-1.129766,-1.129766,-0.001047071,-0.001058626,-0.00105531,-0.001060481
110.775,1.295073,1.295073,-0.001160034,-0.0001297042,-0.0001547007,-0.001157728
110.78,-0.5724034,-0.5724034,-0.001127146,0.0007592455,0.0007795207,-0.001158457
110.785,0.919611,0.919611,-0.00103466,0.001587146,0.001591998,-0.001012686
110.79,1.159553,1.159553,-0.0007363966,0.00231058,0.002319895,-0.00073343
110.795,0.6033214,0.6033214,-0.0002154768,0.002938061,0.002944106,-0.0001878899
110.8,-0.6919693,-0.6919693,0.0004671574,0.003429531,0.003435498,0.0004709674
110.805,-0.3410783,-0.3410783,0.001214298,0.003870083,0.003852803,0.001244668
110.81,-2.677076,-2.677076,0.00200654,0.004179378,0.004213214,0.001970024
110.815,-0.1164677,-0.1164677,0.002632687,0.004482545,0.004473034,0.002624117
110.82,0.8027102,0.8027102,0.00321927,0.004685005,0.004700257,0.003228387
110.825,-0.2375051,-0.2375051,0.003828364,0.004894803,0.004901056,0.003805725
110.83,-0.5900803,-0.5900803,0.004286602,0.005093043,0.005108339,0.004278496
110.835,-0.2977469,-0.2977469,0.004622706,0.005288786,0.005278,0.004631609
110.84,1.215366,1.215366,0.004817542,0.005478254,0.005469836,0.004803063
110.845,-0.05436569,-0.05436569,0.004945837,0.005719873,0.00568648,0.004938009
110.85,1.857916,1.857916,0.004933797,0.005889123,0.005879749,0.004936748
110.855,-0.5707335,-0.5707335,0.004906489,0.006075131,0.006114828,0.004883547
110.86,0.2172318,0.2172318,0.004728599,0.006299921,0.006317837,0.004695919
110.865,-0.4334019,-0.4334019,0.004471327,0.006488805,0.006469925,0.004437105
110.87,2.074486,2.074486,0.004114445,0.006616382,0.006606606,0.004124733
110.875,0.1797053,0.1797053,0.003845407,0.006666599,0.006689703,0.003861762
110.88,2.128076,2.128076,0.003607159,0.006681811,0.006676904,0.003631131
110.885,-0.4201276,-0.4201276,0.003478581,0.006597868,0.006594149,0.003485056
110.89,1.527579,1.527579,0.003344257,0.006441789,0.006448987,0.00334632
110.895,0.1180034,0.1180034,0.00332888,0.006211829,0.006214697,0.003331759
110.9,0.8366556,0.8366556,0.00329921,0.005907387,0.005910795,0.003314686
110.905,-1.219711,-1.219711,0.003312491,0.005509703,0.005531386,0.003304037
110.91,0.3484139,0.3484139,0.003235011,0.005082755,0.005092742,0.003250684
110.915,-1.06912,-1.06912,0.003143842,0.004637905,0.004635683,0.00312504
110.92,0.2570964,0.2570964,0.002918876,0.004116253,0.00412191,0.002937484
110.925,-1.51839,-1.51839,0.002685763,0.003601308,0.003591173,0.0026635
110.93,-0.09408302,-0.09408302,0.002315759,0.003126889,0.003086546,0.00230177
110.935,1.095612,1.095612,0.001885342,0.002544528,0.002557623,0.001874797
110.94,0.5475539,0.5475539,0.001470624,0.001977368,0.00199838,0.0014829
110.945,-1.23395,-1.23395,0.00104966,0.001435273,0.001431545,0.001078262
110.95,-1.898386,-1.898386,0.000587503,0.0008658495,0.0008848684,0.0005630256
110.955,0.4969446,0.4969446,-2.540903e-05,0.000364057,0.0003160534,-3.133609e-05
110.96,1.581199,1.581199,-0.0005764955,-0.0002389403,-0.0002606654,-0.000577153
110.965,-0.963946,-0.963946,-0.0009940781,-0.0008422289,-0.0008237046,-0.001004108
110.97,2.097404,2.097404,-0.001437913,-0.001413418,-0.001402804,-0.001428439
110.975,-0.006493288,-0.006493288,-0.001722475,-0.001999121,-0.002027201,-0.001712976
110.98,-1.958694,-1.958694,-0.001949818,-0.002633438,-0.002610699,-0.001938429
110.985,-1.56088,-1.56088,-0.002237149,-0.00319265,-0.003263966,-0.002243138
110.99,0.7699491,0.7699491,-0.002598889,-0.003794909,-0.003785879,-0.002585177
110.995,0.129568,0.129568,-0.002864977,-0.004352059,-0.004322726,-0.002880378
111.0,1.482221,1.482221,-0.00307325,-0.004811652,-0.004854916,-0.00309227
111.005,-1.198125,-1.198125,-0.003208042,-0.005322124,-0.005324841,-0.003216654
111.01,0.1184948,0.1184948,-0.003338142,-0.005735133,-0.005731536,-0.003336147
111.015,0.006761061,0.006761061,-0.003481286,-0.006063529,-0.006065939,-0.003461144
111.02,-0.1430145,-0.1430145,-0.003603226,-0.0063692,-0.006389563,-0.003595598
111.025,-0.3826072,-0.3826072,-0.003730202,-0.006589221,-0.006601141,-0.003693504
111.03,-0.3626994,-0.3626994,-0.003835516,-0.006735842,-0.006753562,-0.003830278
111.035,0.1746458,0.1746458,-0.003968202,-0.006814379,-0.00679297,-0.003972673
111.04,0.302581,0.302581,-0.004062966,-0.006802322,-0.006817146,-0.00409609
111.045,0.2525729,0.2525729,-0.004121462,-0.006734212,-0.006744046,-0.004105935
111.05,1.205988,1.205988,-0.004106063,-0.006622631,-0.006610828,-0.004118472
111.055,-1.201279,-1.201279,-0.004041436,-0.006429141,-0.006447026,-0.004035706
111.06,-1.811684,-1.811684,-0.00396164,-0.00619776,-0.006229362,-0.003964819
111.065,1.016965,1.016965,-0.003948784,-0.005916219,-0.005914218,-0.003924377
111.07,-0.943525,-0.943525,-0.003822845,-0.005605675,-0.005591134,-0.003836925
111.075,-0.3794758,-0.3794758,-0.003716136,-0.005252217,-0.005218953,-0.003721758
111.08,-0.6120996,-0.6120996,-0.003536936,-0.004858559,-0.004859563,-0.003531368
111.085,-0.6335123,-0.6335123,-0.003365196,-0.004484047,-0.004462603,-0.003363428
111.09,-1.458264,-1.458264,-0.003136058,-0.004000201,-0.004044319,-0.003149701
111.095,-0.5695276,-0.5695276,-0.002929896,-0.003668206,-0.003628923,-0.002962591
111.1,0.6493311,0.6493311,-0.002721689,-0.003209911,-0.003201008,-0.002688023
111.105,-0.00393144,-0.00393144,-0.0023833,-0.00276828,-0.002786999,-0.002357881
111.11,0.5045071,0.5045071,-0.001958487,-0.002343495,-0.0023513,-0.001981212
111.115,-0.496082,-0.496082,-0.001487329,-0.00194873,-0.001929721,-0.001478039
111.12,0.902846,0.902846,-0.001003504,-0.001519383,-0.001511201,-0.0009919923
111.125,-0.5083619,-0.5083619,-0.0004704375,-0.001071217,-0.0010879,-0.000450865
111.13,-2.108557,-2.108557,1.542849e-05,-0.0006418141,-0.0006439152,1.858104e-05
111.135,0.3166238,0.3166238,0.0003835685,-0.0001659284,-0.0001546657,0.0003597456
111.14,0.7673848,0.7673848,0.0006961601,0.0003606978,0.0003352132,0.0007009167
111.145,-0.559239,-0.559239,0.001033954,0.0008662547,0.0008458481,0.00101302
111.15,1.199206,1.199206,0.001292376,0.001369599,0.001361654,0.001311375
111.155,-0.8506922,-0.8506922,0.001567739,0.001903142,0.001919062,0.001544767
111.16,0.6707268,0.6707268,0.001791942,0.002409421,0.00240129,0.001775127
111.165,1.744776,1.744776,0.001998102,0.00290032,0.002890903,0.001976285
111.17,0.03673098,0.03673098,0.002246196,0.003379128,0.003398924,0.00225036
111.175,-0.2264831,-0.2264831,0.002500078,0.003868613,0.003851686,0.002506538
111.18,-0.1056717,-0.1056717,0.002724761,0.004275063,0.004317701,0.002720667
111.185,1.628295,1.628295,0.002884483,0.004691115,0.004682507,0.002900863
111.19,0.4027826,0.4027826,0.003152545,0.005021146,0.00504138,0.003135572
111.195,2.144203,2.144203,0.003391591,0.005352587,0.005331224,0.003386875
111.2,0.2792514,0.2792514,0.003705835,0.005575385,0.005594717,0.003726815
111.205,-0.6537967,-0.6537967,0.004009833,0.005793597,0.005803785,0.004017876
111.21,-0.5835069,-0.5835069,0.004220093,0.006002179,0.005997868,0.004197192
111.215,0.06160727,0.06160727,0.004276339,0.006144769,0.006135431,0.004284562
111.22,-2.041323,-2.041323,0.004319943,0.006269657,0.006259788,0.004310276
111.225,-0.4749898,-0.4749898,0.004164492,0.006342838,0.006349375,0.004152342
111.23,-0.4527978,-0.4527978,0.003898381,0.006363726,0.006378885,0.003893034
111.235,0.2397898,0.2397898,0.003599824,0.006336903,0.006345104,0.003592367
111.24,1.941818,1.941818,0.003314636,0.00620374,0.006230307,0.003317664
111.245,0.05481649,0.05481649,0.003139799,0.006088046,0.006100275,0.003156353
111.25,-1.922659,-1.922659,0.002958163,0.005796924,0.005806155,0.002981557
111.255,-0.9139076,-0.9139076,0.002713406,0.005484082,0.005480839,0.002704546
111.26,0.2622879,0.2622879,0.002424709,0.005036395,0.00509266,0.002426641
111.265,0.09299476,0.09299476,0.002176753,0.004579628,0.004578886,0.002173507
111.27,1.624456,1.624456,0.001986566,0.004056738,0.004049521,0.001963004
111.275,0.9600773,0.9600773,0.001836661,0.003486428,0.003486922,0.001864027
111.28,0.9301155,0.9301155,0.001802855,0.002828588,0.002828857,0.001798998
111.285,-0.2171331,-0.2171331,0.001774076,0.002177095,0.002181233,0.001772595
111.29,1.099121,1.099121,0.00171836,0.001508609,0.001510729,0.001725747
111.295,-0.8959231,-0.8959231,0.001626154,0.0008876858,0.0008811525,0.001628376
111.3,0.9682943,0.9682943,0.001423957,0.0002943191,0.000279681,0.001441896
111.305,-0.2824189,-0.2824189,0.001200173,-0.0002372058,-0.0002085316,0.001179505
111.31,-1.447993,-1.447993,0.0008262824,-0.0007042158,-0.0007324788,0.0008302417
111.315,0.5932367,0.5932367,0.0003001898,-0.001156031,-0.001172666,0.0003142337
111.32,1.397544,1.397544,-0.0002657171,-0.001524056,-0.001504512,-0.0002683816
111.325,-0.4066019,-0.4066019,-0.0007825242,-0.001864459,-0.001868862,-0.0007930433
111.33,1.562762,1.562762,-0.001327772,-0.002164811,-0.002148391,-0.001326125
111.335,-1.655941,-1.655941,-0.001775255,-0.002424023,-0.002431583,-0.001778554
111.34,-1.196793,-1.196793,-0.002269716,-0.00270769,-0.002697597,-0.002263156
111.345,-0.146726,-0.146726,-0.002789826,-0.002982374,-0.003011036,-0.002800475
111.35,-0.3707639,-0.3707639,-0.00322844,-0.003273496,-0.003264873,-0.003216611
111.355,-0.6671334,-0.6671334,-0.003577646,-0.003588136,-0.003591716,-0.003553314
111.36,0.1336777,0.1336777,-0.00382657,-0.003886141,-0.003896702,-0.003845807
111.365,-0.5285905,-0.5285905,-0.003972769,-0.004228905,-0.004228425,-0.003982248
111.37,-0.3589747,-0.3589747,-0.004037417,-0.004587735,-0.004631249,-0.004026361
111.375,0.2784251,0.2784251,-0.003964944,-0.004966007,-0.004973002,-0.003956642
111.38,-0.6675369,-0.6675369,-0.003823385,-0.005331119,-0.005333807,-0.003828081
111.385,-0.1060182,-0.1060182,-0.003648879,-0.005631112,-0.005639036,-0.003641182
111.39,-0.645539,-0.645539,-0.003428412,-0.005901253,-0.005938099,-0.003453698
111.395,-1.20562,-1.20562,-0.00327001,-0.006119537,-0.006122033,-0.003260196
111.4,0.7637022,0.7637022,-0.003154387,-0.006284316,-0.006275223,-0.003160621
111.405,1.707794,1.707794,-0.003022467,-0.006316909,-0.006324024,-0.003008635
111.41,1.064572,1.064572,-0.002820354,-0.006315777,-0.006279031,-0.002820542
111.415,0.3317161,0.3317161,-0.002613861,-0.006121996,-0.006191423,-0.002592594
111.42,-0.6415284,-0.6415284,-0.002435086,-0.005901678,-0.005922408,-0.002415442
111.425,-0.2869187,-0.2869187,-0.002324578,-0.00556157,-0.005540255,-0.002345259
111.43,1.057021,1.057021,-0.002289987,-0.005108221,-0.00515489,-0.002281626
111.435,-2.281487,-2.281487,-0.002252933,-0.004635929,-0.004643699,-0.002248633
111.44,-0.3632602,-0.3632602,-0.002350189,-0.004055194,-0.004063204,-0.002370018
111.445,0.7341159,0.7341159,-0.002476172,-0.0034652,-0.003437544,-0.002458359
111.45,-1.13828,-1.13828,-0.002485144,-0.002855888,-0.002854024,-0.002495676
111.455,0.4233883,0.4233883,-0.002491602,-0.002214544,-0.002223686,-0.002487721
111.46,0.3769893,0.3769893,-0.002370329,-0.001632404,-0.001615774,-0.00238208
111.465,-1.454332,-1.454332,-0.002143644,-0.001132103,-0.001091016,-0.002149757
111.47,0.08697811,0.08697811,-0.001872295,-0.0005957231,-0.0006246704,-0.001886204
111.475,-0.6174453,-0.6174453,-0.001527168,-0.0001763666,-0.000158243,-0.001520413
111.48,0.4160987,0.4160987,-0.001061371,0.0002144688,0.0001962071,-0.001065091
111.485,0.6697887,0.6697887,-0.0005046616,0.0005345844,0.000538343,-0.0004924014
111.49,0.3989389,0.3989389,0.0001403421,0.0008401624,0.0008094011,0.0001347882
111.495,0.07259232,0.07259232,0.0008295072,0.001113455,0.001110565,0.0008106437
111.5,0.2888713,0.2888713,0.001515039,0.001366263,0.001357363,0.001488654
111.505,-1.176065,-1.176065,0.002120333,0.001662575,0.001650805,0.002121315
111.51,-0.03075178,-0.03075178,0.002567786,0.001975205,0.001929604,0.002567921
111.515,-0.7964832,-0.7964832,0.002902768,0.002290353,0.002335446,0.002917315
111.52,1.031539,1.031539,0.003083698,0.002682466,0.002719324,0.003094201
111.525,0.6832382,0.6832382,0.003203451,0.003098436,0.003095551,0.003206165
111.53,0.6804014,0.6804014,0.003260455,0.003565725,0.003580371,0.003255754
111.535,1.713492,1.713492,0.003263817,0.00398951,0.003978867,0.003236425
111.54,-0.3299775,-0.3299775,0.003258984,0.004407082,0.004420009,0.003266289
111.545,-0.5490074,-0.5490074,0.003205404,0.004842453,0.004855933,0.003201279
111.55,-0.3536027,-0.3536027,0.003095918,0.00523292,0.005242478,0.003073038
111.555,-1.602236,-1.602236,0.002887354,0.005571043,0.005578268,0.00289856
111.56,-1.523583,-1.523583,0.002657496,0.005835234,0.005811976,0.002647073
111.565,0.621103,0.621103,0.002364264,0.005987644,0.005953754,0.002362039
111.57,-1.39514,-1.39514,0.002141156,0.006024984,0.006040039,0.002152902
111.575,-1.074913,-1.074913,0.001945501,0.005941093,0.005952093,0.001955453
111.58,-0.1017199,-0.1017199,0.001783644,0.005732159,0.005776699,0.001817187
111.585,-0.4122276,-0.4122276,0.001692878,0.005447404,0.005471677,0.001696963
111.59,0.8856524,0.8856524,0.001684368,0.005027491,0.005022947,0.001705239
111.595,0.06046131,0.06046131,0.001793562,0.004513047,0.004507187,0.001795
111.6,-0.7984687,-0.7984687,0.001979634,0.003930466,0.003926397,0.0019484
111.605,0.971633,0.971633,0.002085583,0.003282185,0.003287156,0.002084979
111.61,0.7287914,0.7287914,0.002245762,0.002606744,0.002594957,0.002233871
111.615,-1.410983,-1.410983,0.002372065,0.001939961,0.001946173,0.002375856
111.62,0.2522666,0.2522666,0.002320091,0.001295568,0.001297916,0.002342344
111.625,-0.7150768,-0.7150768,0.00215972,0.0007339422,0.0007406527,0.002166377
111.63,-0.7414378,-0.7414378,0.001834813,0.0002206655,0.0002619166,0.001828854
111.635,1.869515,1.869515,0.001339529,-0.0001639685,-0.0002383496,0.001349813
111.64,0.1242714,0.1242714,0.0008347295,-0.0005570305,-0.0005599879,0.0008560745
111.645,-0.2175385,-0.2175385,0.0002846285,-0.0009410721,-0.0008888377,0.0003127639
111.65,0.08495123,0.08495123,-0.0003120558,-0.001200789,-0.001227468,-0.0003203478
111.655,0.8742403,0.8742403,-0.0009702165,-0.001491446,-0.001486342,-0.0009427513
111.66,-0.7016045,-0.7016045,-0.00153807,-0.001716317,-0.001719747,-0.001542326
111.665,-0.53085,-0.53085,-0.002114056,-0.001984399,-0.001982935,-0.00210062
111.67,0.6566715,0.6566715,-0.002587758,-0.002252784,-0.002232513,-0.002599106
111.675,-1.516389,-1.516389,-0.00299082,-0.002535206,-0.00253976,-0.002996712
111.68,0.9907718,0.9907718,-0.00331484,-0.002882365,-0.002889869,-0.003299482
111.685,-1.60518,-1.60518,-0.003482922,-0.003243428,-0.003280162,-0.003487986
111.69,-0.2457668,-0.2457668,-0.003567387,-0.003646937,-0.003659815,-0.00360994
111.695,-1.598833,-1.598833,-0.0036254,-0.004083596,-0.004028314,-0.003604998
111.7,-1.056252,-1.056252,-0.003650407,-0.004515064,-0.004488965,-0.003633599
111.705,1.297667,1.297667,-0.003667114,-0.00491214,-0.004882656,-0.003628365
111.71,1.044458,1.044458,-0.003474367,-0.005303438,-0.005291793,-0.003479488
111.715,1.151322,1.151322,-0.003239712,-0.005656421,-0.0056181,-0.003222892
111.72,-1.448988,-1.448988,-0.00292503,-0.005944691,-0.00593364,-0.002916758
111.725,-1.051056,-1.051056,-0.002703274,-0.006131814,-0.006112201,-0.002675238
111.73,0.3398726,0.3398726,-0.002569094,-0.006211253,-0.006216794,-0.002569855
111.735,0.7153175,0.7153175,-0.002518882,-0.006262899,-0.006225765,-0.002509079
111.74,-0.7995137,-0.7995137,-0.002501813,-0.006134301,-0.006111525,-0.002500621
111.745,-0.5789214,-0.5789214,-0.002548363,-0.005890356,-0.00591914,-0.002561449
111.75,-1.131348,-1.131348,-0.002709725,-0.005613733,-0.005588507,-0.00269427
111.755,1.658245,1.658245,-0.002914082,-0.005218457,-0.005151858,-0.002903242
111.76,-0.4749558,-0.4749558,-0.003063425,-0.004715757,-0.00472075,-0.003071259
111.765,0.0312923,0.0312923,-0.003185431,-0.004265418,-0.004275927,-0.00315511
111.77,0.0836446,0.0836446,-0.003219961,-0.003739994,-0.003798848,-0.003225176
111.775,1.10562,1.10562,-0.003165481,-0.003328311,-0.003278312,-0.003159721
111.78,-0.9524666,-0.9524666,-0.002981451,-0.00279697,-0.002826721,-0.002968943
111.785,1.168261,1.168261,-0.002711795,-0.002412005,-0.002381439,-0.002694138
111.79,-1.278721,-1.278721,-0.002274982,-0.001960856,-0.001980534,-0.002279991
111.795,1.16572,1.16572,-0.001822934,-0.001623959,-0.001561683,-0.001813432
111.8,-1.7153,-1.7153,-0.001267428,-0.00121317,-0.001213218,-0.001248628
111.805,-0.1045557,-0.1045557,-0.0007346818,-0.00085252,-0.0008475779,-0.0007491913
111.81,1.625437,1.625437,-0.0002363244,-0.0005076102,-0.0005173336,-0.0002181582
111.815,0.6972561,0.6972561,0.0003920259,-0.0001562562,-0.0001455029,0.0003978587
111.82,0.4212423,0.4212423,0.001014287,0.0002501518,0.0002359941,0.001012948
111.825,-1.048415,-1.048415,0.001569964,0.0006782716,0.0006821524,0.001561471
111.83,-0.7348012,-0.7348012,0.001973958,0.001113365,0.001134491,0.00196333
111.835,1.344396,1.344396,0.002264666,0.001627332,0.00160868,0.002258413
111.84,0.4723395,0.4723395,0.002509943,0.002161697,0.002168352,0.002508896
111.845,0.8902492,0.8902492,0.002682653,0.002727568,0.002722373,0.002699876
111.85,0.07379381,0.07379381,0.002847066,0.003263996,0.003259546,0.002852858
111.855,-0.2817315,-0.2817315,0.002916934,0.003851421,0.003849404,0.002901204
111.86,0.7666616,0.7666616,0.002917503,0.004418302,0.004419601,0.002922348
111.865,0.259353,0.259353,0.002944021,0.00492783,0.004917233,0.002950195
111.87,-0.16996,-0.16996,0.002938208,0.005383643,0.005397796,0.002937778
111.875,-1.414007,-1.414007,0.002953932,0.005818981,0.005790695,0.002950421
111.88,0.9539083,0.9539083,0.002882357,0.006140506,0.006097617,0.002895362
111.885,0.4400263,0.4400263,0.002896114,0.006365951,0.006317625,0.002921815
111.89,-0.606262,-0.606262,0.002982347,0.006478384,0.006464683,0.002985573
111.895,1.179253,1.179253,0.003099144,0.006514174,0.006551071,0.00309817
111.9,0.2438125,0.2438125,0.00327648,0.006477832,0.006435939,0.003283596
111.905,0.2633988,0.2633988,0.003516337,0.006325933,0.006309489,0.003528905
111.91,0.8838956,0.8838956,0.003746535,0.006120166,0.006097736,0.003751035
111.915,0.6687066,0.6687066,0.00399575,0.005834735,0.005865939,0.004000534
111.92,0.2936745,0.2936745,0.004227314,0.005545029,0.005499866,0.004200239
111.925,-0.1885851,-0.1885851,0.004387127,0.005233325,0.00520997,0.004357781
111.93,1.983664,1.983664,0.004412538,0.00493559,0.00491609,0.004430324
111.935,-0.7338008,-0.7338008,0.004420414,0.004576031,0.004612167,0.004428855
111.94,0.7459718,0.7459718,0.00426928,0.004342394,0.004332965,0.004266659
111.945,-0.08385917,-0.08385917,0.003984782,0.004107609,0.00410063,0.004029718
111.95,0.4547136,0.4547136,0.003616551,0.003884905,0.003829222,0.003607796
111.955,1.233423,1.233423,0.003154808,0.003644925,0.003647244,0.003154037
111.96,-0.3115784,-0.3115784,0.002671589,0.003448998,0.003432421,0.002667484
111.965,0.6018363,0.6018363,0.002107825,0.003234443,0.003236519,0.002132054
111.97,0.2655573,0.2655573,0.001574534,0.002998549,0.002941269,0.001595466
111.975,-0.6413015,-0.6413015,0.001070731,0.002701694,0.002691475,0.001058736
111.98,1.258099,1.258099,0.0005667863,0.002370303,0.002362466,0.0005563478
111.985,0.7111878,0.7111878,0.0001836154,0.001975641,0.001972281,0.0001825504
111.99,-0.4345499,-0.4345499,-9.885194e-05,0.001555716,0.00152615,-8.683353e-05
111.995,1.103594,1.103594,-0.0003090107,0.001061074,0.001037037,-0.000289763
112.0,-0.8314197,-0.8314197,-0.0004502869,0.0005166694,0.0005167194,-0.0004131873
112.005,-0.02893426,-0.02893426,-0.0005048325,-5.986994e-05,-6.230258e-05,-0.0005162253
112.01,-0.4292238,-0.4292238,-0.0005679343,-0.0006542716,-0.0006714052,-0.000586274
112.015,0.751312,0.751312,-0.0006603795,-0.001252112,-0.001255358,-0.0006441222
112.02,-0.4796834,-0.4796834,-0.000697467,-0.001819342,-0.001826234,-0.0007030139
112.025,0.7584831,0.7584831,-0.0007600192,-0.002318328,-0.002319708,-0.0007706955
112.03,0.5944601,0.5944601,-0.0008579909,-0.002795141,-0.002825337,-0.0008803884
112.035,-0.3752491,-0.3752491,-0.0009535409,-0.003225889,-0.003251829,-0.0009697119
112.04,1.829718,1.829718,-0.001094393,-0.003569845,-0.003573677,-0.00110915
112.045,-0.7452346,-0.7452346,-0.001228474,-0.003837384,-0.003837583,-0.00122697
112.05,-1.409014,-1.409014,-0.001494663,-0.004008448,-0.004034711,-0.001489276
112.055,0.8560991,0.8560991,-0.001833655,-0.004128315,-0.004140549,-0.001822359
112.06,-2.149408,-2.149408,-0.002179453,-0.00419582,-0.00419287,-0.002173389
112.065,1.491817,1.491817,-0.002630807,-0.004176506,-0.00417799,-0.002631062
112.07,0.1017539,0.1017539,-0.002988169,-0.004174806,-0.004145065,-0.002995968
112.075,-1.426985,-1.426985,-0.003318301,-0.004103703,-0.004105564,-0.003272784
112.08,-0.9484645,-0.9484645,-0.00359797,-0.004063751,-0.004024884,-0.003589426
112.085,-1.634089,-1.634089,-0.003808316,-0.003998781,-0.004000219,-0.00385175
112.09,0.382883,0.382883,-0.004027425,-0.00396791,-0.003974609,-0.004051543
112.095,-1.326914,-1.326914,-0.004104723,-0.003989748,-0.003953343,-0.004128122
112.1,0.502089,0.502089,-0.004106431,-0.003966009,-0.003980872,-0.004102205
112.105,-0.3048242,-0.3048242,-0.003929743,-0.004054071,-0.004032541,-0.003926651
112.11,-0.4753641,-0.4753641,-0.00364058,-0.004130087,-0.004094955,-0.003653245
112.115,0.509346,0.509346,-0.00330793,-0.00422353,-0.004241345,-0.003319702
112.12,0.6235113,0.6235113,-0.002851943,-0.004271646,-0.004292481,-0.002846933
112.125,1.145803,1.145803,-0.002314618,-0.004297261,-0.004319844,-0.002319661
112.13,-0.6337783,-0.6337783,-0.001741364,-0.004295927,-0.004277711,-0.001740292
112.135,-0.02980946,-0.02980946,-0.001252998,-0.004206595,-0.004220552,-0.001234567
112.14,-0.6353271,-0.6353271,-0.000829346,-0.004060927,-0.004056756,-0.0008328523
112.145,0.1629875,0.1629875,-0.0005516002,-0.003743374,-0.003761527,-0.000592449
112.15,-0.7782897,-0.7782897,-0.0004167976,-0.003343068,-0.003358798,-0.0004047013
112.155,-0.4240967,-0.4240967,-0.0003537159,-0.002852124,-0.002867179,-0.0003779644
112.16,-0.4190005,-0.4190005,-0.0004499878,-0.002302771,-0.002277365,-0.0004758311
112.165,0.2933609,0.2933609,-0.0006255197,-0.001664004,-0.001711628,-0.0006100616
112.17,0.002954967,0.002954967,-0.0008007099,-0.00107051,-0.001050735,-0.0008040402
112.175,0.5063016,0.5063016,-0.0009338438,-0.0004308767,-0.0004026013,-0.0009540933
