time,force_1,force_2,acc_1,acc_2,acc_3,acc_4
116.465,-2.086925,2.086925,0.001066759,0.0006703811,-0.0006702276,-0.001080639
116.47,0.513728,-0.513728,0.0009555828,0.0005839302,-0.0005906357,-0.0009378148
116.475,-0.9119233,0.9119233,0.0008001786,0.0004904092,-0.0004947636,-0.0007960208
116.48,-0.08623782,0.08623782,0.000598991,0.0003642242,-0.0003633747,-0.0005899327
116.485,0.371047,-0.371047,0.0003870714,0.0002252007,-0.0002251979,-0.000377355
116.49,1.333029,-1.333029,0.0001760935,0.00010394,-0.0001002219,-0.0001710026
116.495,1.842323,-1.842323,1.898354e-05,1.757805e-05,-1.67756e-05,-1.413935e-05
116.5,-0.9212183,0.9212183,-5.796998e-05,-3.243888e-05,2.096657e-05,6.550212e-05
116.505,-1.315863,1.315863,-0.0001547644,-9.99679e-05,0.0001037114,0.0001446556
116.51,0.3257172,-0.3257172,-0.0003037978,-0.0001895569,0.0001812991,0.0003076207
116.515,0.2424278,-0.2424278,-0.0004378256,-0.0002731617,0.0002695719,0.000423323
116.52,-1.201876,1.201876,-0.0005689209,-0.0003415884,0.0003441631,0.0005616239
116.525,-0.016603,0.016603,-0.0006924359,-0.0004228073,0.0004205093,0.0006963314
116.53,0.5975409,-0.5975409,-0.0008320685,-0.0004990379,0.0005128094,0.00082294
116.535,-1.230152,1.230152,-0.0009025877,-0.0005642664,0.000568964,0.0008865761
116.54,-0.9945854,0.9945854,-0.001029377,-0.0006298954,0.0006283001,0.001017822
116.545,-0.6441599,0.6441599,-0.001140031,-0.000720538,0.0007060568,0.001162108
116.55,-0.2122602,0.2122602,-0.001273218,-0.0007883698,0.000791639,0.001278828
116.555,0.6939715,-0.6939715,-0.001382524,-0.0008546432,0.0008512407,0.00137655
116.56,-0.3264807,0.3264807,-0.001414746,-0.0008763988,0.000882759,0.001428965
116.565,0.05531683,-0.05531683,-0.0014246,-0.0008963404,0.000890407,0.001439948
116.57,2.246178,-2.246178,-0.001401862,-0.0008709062,0.0008766173,0.001393974
116.575,-0.9563103,0.9563103,-0.001273879,-0.0007905049,0.0007814892,0.001258856
116.58,-0.6529934,0.6529934,-0.001125974,-0.0006962507,0.000691506,0.001141745
116.585,0.6780889,-0.6780889,-0.0009843835,-0.0005966699,0.0006085354,0.000987237
116.59,0.9880432,-0.9880432,-0.0007973043,-0.0004949494,0.00048832,0.0007897706
116.595,0.4148009,-0.4148009,-0.0005593084,-0.0003435806,0.0003374355,0.0005401331
116.6,1.808968,-1.808968,-0.0002464308,-0.0001632856,0.0001634208,0.0002653661
116.605,0.3174559,-0.3174559,8.679582e-05,5.164075e-05,-5.462216e-05,-9.420536e-05
116.61,-1.976104,1.976104,0.0004349122,0.0002816462,-0.0002808633,-0.0004317751
116.615,0.09699569,-0.09699569,0.0007104332,0.0004397049,-0.0004508541,-0.0007203519
116.62,-0.5709836,0.5709836,0.0009531852,0.000584805,-0.0006004091,-0.0009443939
116.625,1.383812,-1.383812,0.001134375,0.0007183519,-0.000714605,-0.001159225
116.63,0.9646241,-0.9646241,0.001386766,0.0008582393,-0.0008508103,-0.001383477
116.635,-1.589691,1.589691,0.001600408,0.0009859464,-0.0009842436,-0.00160709
116.64,1.350318,-1.350318,0.001726306,0.001061354,-0.001065771,-0.001710726
116.645,0.9393678,-0.9393678,0.001842082,0.001145554,-0.001142922,-0.001851529
116.65,-0.3244621,0.3244621,0.001979459,0.001221061,-0.001224582,-0.001965286
116.655,-0.07844189,0.07844189,0.002031274,0.001261654,-0.001247107,-0.002027329
116.66,1.392177,-1.392177,0.002059902,0.001267912,-0.001266644,-0.002049335
116.665,-1.971512,1.971512,0.002033696,0.001256554,-0.001264855,-0.002035079
116.67,0.445398,-0.445398,0.001935918,0.00119952,-0.001199161,-0.001943754
116.675,1.09341,-1.09341,0.001790859,0.001108435,-0.001116866,-0.00181411
116.68,-0.08871303,0.08871303,0.001645841,0.001020973,-0.001019215,-0.001661353
116.685,0.6479098,-0.6479098,0.001483295,0.0008999722,-0.0009198026,-0.001456426
116.69,0.1031545,-0.1031545,0.001301279,0.0007946956,-0.0007950899,-0.001292924
116.695,-0.7840393,0.7840393,0.001085539,0.0006597863,-0.0006658782,-0.001072294
116.7,-0.80903,0.80903,0.0008118224,0.0005035869,-0.0005004988,-0.0008042821
116.705,0.7119293,-0.7119293,0.000502049,0.0003075828,-0.0003135006,-0.0005098855
116.71,-0.6357067,0.6357067,0.0002037958,0.000123952,-0.0001217911,-0.0001997715
116.715,-1.524581,1.524581,-0.0001348831,-7.558002e-05,7.711298e-05,0.0001357692
116.72,0.1223987,-0.1223987,-0.0005016543,-0.0003145279,0.0003082428,0.0005126112
116.725,-0.5130814,0.5130814,-0.000867103,-0.000535327,0.0005344307,0.0008585809
116.73,-1.199108,1.199108,-0.001238538,-0.0007546406,0.0007590751,0.001225686
116.735,0.07174743,-0.07174743,-0.001575671,-0.0009763928,0.0009885915,0.00158458
116.74,0.7672767,-0.7672767,-0.001913566,-0.001176253,0.001176104,0.001907951
116.745,0.02015006,-0.02015006,-0.002167136,-0.001331919,0.00132686,0.002145333
116.75,-1.066241,1.066241,-0.002350361,-0.001454266,0.001459756,0.002357331
116.755,0.4818036,-0.4818036,-0.002505245,-0.001539496,0.001544776,0.00251019
116.76,1.035156,-1.035156,-0.002590519,-0.001596706,0.001605968,0.002584469
116.765,2.213034,-2.213034,-0.002562083,-0.001577602,0.001584813,0.002574993
116.77,1.441844,-1.441844,-0.002363619,-0.001461783,0.001468149,0.002368003
116.775,-1.005358,1.005358,-0.002081988,-0.001287396,0.001284762,0.002071728
116.78,0.8580827,-0.8580827,-0.001755151,-0.001094934,0.001088446,0.001751967
116.785,0.2565239,-0.2565239,-0.001371124,-0.0008528889,0.0008458726,0.001380402
116.79,-1.152099,1.152099,-0.0009539002,-0.0005918747,0.0005984793,0.0009675973
116.795,0.2837952,-0.2837952,-0.0005679315,-0.0003499002,0.0003524154,0.0005571727
116.8,1.918677,-1.918677,-0.0001589953,-9.580049e-05,9.218397e-05,0.0001470717
116.805,1.195864,-1.195864,0.0003242406,0.0002216633,-0.000207601,-0.0003422632
116.81,-1.01345,1.01345,0.0008629663,0.0005381139,-0.0005343441,-0.0008692596
116.815,0.01371722,-0.01371722,0.001325695,0.0008165267,-0.0008163393,-0.001319309
116.82,0.4916744,-0.4916744,0.001737494,0.001091672,-0.001082091,-0.00175952
116.825,-1.729904,1.729904,0.002124464,0.001304046,-0.001312292,-0.002131801
116.83,-1.695438,1.695438,0.002386591,0.001465078,-0.001466397,-0.002385621
116.835,0.1546278,-0.1546278,0.002494613,0.001551651,-0.001546346,-0.002507238
116.84,0.167675,-0.167675,0.002558374,0.001588599,-0.001582225,-0.002551327
116.845,-1.838819,1.838819,0.002545892,0.001574523,-0.001580914,-0.002553528
116.85,0.3879735,-0.3879735,0.002425192,0.001503652,-0.001498972,-0.002435959
116.855,1.086963,-1.086963,0.002256045,0.001387942,-0.001396513,-0.002256618
116.86,-0.2183017,0.2183017,0.002058023,0.001268505,-0.001273083,-0.002058152
116.865,0.05981179,-0.05981179,0.001821278,0.00113142,-0.001128473,-0.001825721
116.87,0.5714117,-0.5714117,0.001535494,0.0009514745,-0.0009550666,-0.001555086
116.875,0.4390293,-0.4390293,0.001269279,0.0007794391,-0.0007788731,-0.001249541
116.88,-1.668623,1.668623,0.0009622267,0.000583014,-0.0005947405,-0.0009561168
116.885,-0.9051212,0.9051212,0.0005640539,0.0003416944,-0.000350085,-0.0005751471
116.89,-0.3958534,0.3958534,0.0001402318,7.234892e-05,-8.609276e-05,-0.000150469
116.895,-0.8608271,0.8608271,-0.0003103242,-0.0001907604,0.0001899208,0.0003188416
116.9,1.466968,-1.466968,-0.0007609291,-0.000484136,0.0004765179,0.0007781283
116.905,0.6344759,-0.6344759,-0.001155827,-0.0007216945,0.0007264675,0.001173485
116.91,-1.109725,1.109725,-0.001479317,-0.0009229178,0.0009156726,0.001490694
116.915,-0.2143358,0.2143358,-0.001812975,-0.001124018,0.001121778,0.001823621
116.92,1.130392,-1.130392,-0.002092655,-0.001293557,0.00129843,0.002084293
116.925,-0.6462394,0.6462394,-0.002281324,-0.001405507,0.001411689,0.00227948
116.93,0.8515839,-0.8515839,-0.002430455,-0.001507475,0.001489395,0.00243179
116.935,1.38318,-1.38318,-0.002469574,-0.001535066,0.001530663,0.00247967
116.94,1.216141,-1.216141,-0.002408292,-0.001481533,0.001487487,0.002397621
116.945,0.1804041,-0.1804041,-0.002225125,-0.00138347,0.001381177,0.002226516
116.95,1.251025,-1.251025,-0.001988143,-0.001225654,0.001230076,0.001976439
116.955,-0.522238,0.522238,-0.001652665,-0.001016687,0.001007374,0.001646382
116.96,2.485881,-2.485881,-0.001278253,-0.0007901178,0.0007896087,0.001270146
116.965,0.2408495,-0.2408495,-0.0007910112,-0.000499051,0.0004893616,0.0007810424
116.97,1.146794,-1.146794,-0.0002632599,-0.0001732817,0.0001701331,0.0002639274
116.975,-0.3620089,0.3620089,0.0002738621,0.0001749525,-0.000167326,-0.0002958724
116.98,0.4994145,-0.4994145,0.0008170001,0.0005064674,-0.0005083632,-0.0008142902
116.985,0.5434635,-0.5434635,0.001350594,0.0008331864,-0.0008361611,-0.001359689
116.99,-0.9288337,0.9288337,0.001854536,0.001147789,-0.001143074,-0.001837793
116.995,-0.9584434,0.9584434,0.002279149,0.001410726,-0.001403985,-0.002272193
117.0,-0.2045026,0.2045026,0.002584803,0.001597167,-0.001591933,-0.002574009
117.005,1.105333,-1.105333,0.002821425,0.001750234,-0.001743397,-0.002812241
117.01,-1.831428,1.831428,0.003017467,0.001862972,-0.001864584,-0.003005711
117.015,-0.3628492,0.3628492,0.003080712,0.001895819,-0.001895671,-0.003068897
117.02,1.309873,-1.309873,0.003066529,0.001882597,-0.001876902,-0.003041835
117.025,-1.232129,1.232129,0.002978969,0.001833646,-0.001830257,-0.002990328
117.03,1.253901,-1.253901,0.002814662,0.001734841,-0.001731593,-0.002797324
117.035,-1.127793,1.127793,0.002606987,0.00161016,-0.001605028,-0.002604511
117.04,-0.9165416,0.9165416,0.002299023,0.00141869,-0.00143438,-0.002296957
117.045,-0.1472218,0.1472218,0.001889047,0.001175451,-0.001178559,-0.00191003
117.05,1.873459,-1.873459,0.001468415,0.0009081154,-0.0009045574,-0.001470332
117.055,-0.6400072,0.6400072,0.001071991,0.0006593906,-0.0006662545,-0.001066694
117.06,-1.732963,1.732963,0.0006364786,0.0003860509,-0.000388482,-0.0006342843
117.065,-1.401936,1.401936,0.0001147205,6.551134e-05,-6.845342e-05,-0.0001053618
117.07,0.9319482,-0.9319482,-0.0004535716,-0.0002840903,0.0002814824,0.0004545243
117.075,-1.35474,1.35474,-0.001010078,-0.0006229541,0.0006045076,0.0009752383
117.08,1.187965,-1.187965,-0.001523966,-0.0009424768,0.0009337378,0.001528856
117.085,0.06979082,-0.06979082,-0.001979845,-0.001223056,0.001216207,0.001977342
117.09,-0.03227123,0.03227123,-0.002375498,-0.001472064,0.001467383,0.002362425
117.095,0.2973042,-0.2973042,-0.002689223,-0.001659815,0.001670138,0.002698121
117.1,-0.8009203,0.8009203,-0.002936477,-0.001812283,0.001816232,0.002926358
117.105,0.1378719,-0.1378719,-0.003143272,-0.001934756,0.001944269,0.003137297
117.11,-1.193073,1.193073,-0.00325532,-0.002022744,0.002020249,0.003245877
117.115,1.348891,-1.348891,-0.003349396,-0.002053279,0.002066539,0.003313383
117.12,-1.027295,1.027295,-0.003302997,-0.002039402,0.002032796,0.003299706
117.125,0.4388806,-0.4388806,-0.003191295,-0.001977922,0.001975974,0.003203263
117.13,-1.03475,1.03475,-0.00301696,-0.001871076,0.001865932,0.003015315
117.135,-0.5332046,0.5332046,-0.002802124,-0.001738535,0.001739674,0.002806885
117.14,-0.373832,0.373832,-0.002556904,-0.001576929,0.001576262,0.002547223
117.145,2.981348,-2.981348,-0.002251334,-0.001389434,0.001390435,0.002247062
117.15,-0.01444609,0.01444609,-0.001795227,-0.001107238,0.001098514,0.0017999
117.155,-0.8215298,0.8215298,-0.001280756,-0.0007900209,0.0007925753,0.001290449
117.16,-0.4445556,0.4445556,-0.0007641138,-0.0004944478,0.0004756797,0.0007756645
117.165,-1.504673,1.504673,-0.0002782063,-0.0001825479,0.000175284,0.0002879923
117.17,-0.1627859,0.1627859,0.0001314903,7.70651e-05,-9.416999e-05,-0.0001374509
117.175,1.851087,-1.851087,0.0005627121,0.000334483,-0.0003296883,-0.0005560191
117.18,0.3360395,-0.3360395,0.001029579,0.0006258577,-0.0006234089,-0.001011959
117.185,0.9034009,-0.9034009,0.001453716,0.0009068799,-0.0009031256,-0.001463443
117.19,-0.9099436,0.9099436,0.001903549,0.001172513,-0.001182308,-0.001901389
117.195,-0.2033422,0.2033422,0.002255024,0.001401259,-0.001396552,-0.002268097
117.2,0.2039026,-0.2039026,0.002563642,0.001576206,-0.001578351,-0.002558665
117.205,-0.7253068,0.7253068,0.002763929,0.001715794,-0.00171859,-0.002761515
117.21,0.4000067,-0.4000067,0.002898507,0.001791765,-0.0017937,-0.002907911
117.215,0.6154284,-0.6154284,0.002972097,0.001829317,-0.001839022,-0.002978131
117.22,0.5428481,-0.5428481,0.002991945,0.001844719,-0.001849964,-0.002983106
117.225,-0.1510833,0.1510833,0.002953216,0.001829515,-0.001843422,-0.002947111
117.23,1.090911,-1.090911,0.002856856,0.001766741,-0.001764627,-0.002874812
117.235,-0.2576174,0.2576174,0.002726486,0.00168644,-0.001686237,-0.002733538
117.24,-0.3488208,0.3488208,0.002520614,0.001566889,-0.001560917,-0.002534359
117.245,1.441539,-1.441539,0.002268741,0.001386848,-0.00139827,-0.002256716
117.25,-1.106966,1.106966,0.001994293,0.001232078,-0.001230219,-0.001989534
117.255,-1.702969,1.702969,0.001628961,0.001013328,-0.001007178,-0.001628598
117.26,-0.8678163,0.8678163,0.001166804,0.0007214417,-0.0007257481,-0.001170144
117.265,0.3872419,-0.3872419,0.0006429178,0.0004008321,-0.0004028535,-0.0006389464
117.27,1.283591,-1.283591,0.000123969,8.6704e-05,-8.066105e-05,-0.000139645
117.275,-0.6605185,0.6605185,-0.0003306216,-0.0002048012,0.0001965006,0.0003210708
117.28,1.814838,-1.814838,-0.000782493,-0.0004854998,0.0004842313,0.0007944042
117.285,0.02719735,-0.02719735,-0.001168946,-0.0007181826,0.0007153101,0.001157309
117.29,-0.1155295,0.1155295,-0.0014885,-0.0009223087,0.0009143028,0.001490918
117.295,-0.8499381,0.8499381,-0.001766092,-0.001106787,0.00109771,0.001778314
117.3,1.951355,-1.951355,-0.002038427,-0.001258947,0.001254517,0.002048617
117.305,-0.1502889,0.1502889,-0.002192362,-0.00135826,0.001369317,0.002204465
117.31,-1.331988,1.331988,-0.002287087,-0.001416693,0.001408887,0.002289947
117.315,2.457669,-2.457669,-0.002362847,-0.001466842,0.00145584,0.002345901
117.32,0.3936701,-0.3936701,-0.002287255,-0.00141856,0.001415299,0.002298956
117.325,0.7988305,-0.7988305,-0.002147796,-0.001319916,0.001330584,0.002140176
117.33,1.68156,-1.68156,-0.001907489,-0.001183656,0.001180417,0.001920753
117.335,0.6144626,-0.6144626,-0.001557231,-0.0009595653,0.0009635573,0.001541842
117.34,0.9748894,-0.9748894,-0.001135793,-0.0007030868,0.0006997144,0.00114635
117.345,0.05432507,-0.05432507,-0.0006526602,-0.0004161031,0.0004138182,0.0006662191
117.35,0.7337323,-0.7337323,-0.0001847993,-0.0001074117,0.000107252,0.0001693025
117.355,-0.03415781,0.03415781,0.0003442236,0.0002113072,-0.0002065554,-0.0003423871
117.36,-0.02021009,0.02021009,0.000838353,0.0005217698,-0.0005174112,-0.0008514721
117.365,0.1197168,-0.1197168,0.001326533,0.0008202869,-0.0008120356,-0.001315877
117.37,-0.3968151,0.3968151,0.001745699,0.001089136,-0.001084586,-0.001763335
117.375,0.5043778,-0.5043778,0.002140648,0.001314358,-0.001319506,-0.002121319
117.38,0.5018452,-0.5018452,0.002466828,0.001524664,-0.001526725,-0.002448557
117.385,0.8189166,-0.8189166,0.002769056,0.001700438,-0.001709699,-0.00276116
117.39,0.6396065,-0.6396065,0.003011555,0.001854445,-0.001860248,-0.003010007
117.395,2.000043,-2.000043,0.003222704,0.001992825,-0.001984305,-0.003214252
117.4,1.05263,-1.05263,0.003441013,0.002124517,-0.002113316,-0.003436122
117.405,-0.2072519,0.2072519,0.003607387,0.002231206,-0.002227397,-0.003598049
117.41,0.4530715,-0.4530715,0.003684633,0.002274841,-0.002272694,-0.003684069
117.415,1.412698,-1.412698,0.003706149,0.002290175,-0.002289333,-0.003696738
117.42,-0.9499732,0.9499732,0.003651073,0.002262002,-0.002264399,-0.003655831
117.425,2.014242,-2.014242,0.003525399,0.00217679,-0.002184425,-0.003537407
117.43,-0.7746394,0.7746394,0.003366313,0.002070006,-0.002075147,-0.003350943
117.435,0.9002754,-0.9002754,0.003102795,0.001923481,-0.001919116,-0.003108655
117.44,0.00660044,-0.00660044,0.002819927,0.001730811,-0.001737064,-0.002797243
117.445,-0.0509324,0.0509324,0.002437275,0.001521016,-0.001517185,-0.002448596
117.45,-1.302913,1.302913,0.002025597,0.001250505,-0.001250698,-0.002025618
117.455,0.9075001,-0.9075001,0.001518847,0.0009451517,-0.0009341762,-0.00152648
117.46,-1.288358,1.288358,0.0009946458,0.0006353562,-0.0006151325,-0.0009850199
117.465,-1.44277,1.44277,0.0004378793,0.0002729193,-0.0002627162,-0.0004315562
117.47,1.159703,-1.159703,-0.0001920419,-0.0001207701,0.000128979,0.0002140345
117.475,1.789606,-1.789606,-0.0007726104,-0.0004760384,0.0004861315,0.0007982291
117.48,-0.6672458,0.6672458,-0.001251505,-0.0007824419,0.0007812533,0.001252355
117.485,1.003109,-1.003109,-0.001711114,-0.001057871,0.001055988,0.001700991
117.49,0.7965264,-0.7965264,-0.002092352,-0.001285222,0.001284165,0.002084557
117.495,-0.0915187,0.0915187,-0.00236481,-0.001453927,0.001455061,0.002353715
117.5,1.335817,-1.335817,-0.002570291,-0.00158134,0.001582008,0.002571352
117.505,-0.1636222,0.1636222,-0.002673125,-0.00164783,0.001652298,0.002672102
117.51,0.5175341,-0.5175341,-0.002690649,-0.001665646,0.001667999,0.002691721
117.515,-1.25377,1.25377,-0.002665482,-0.001639577,0.001631014,0.002653636
117.52,-1.21103,1.21103,-0.002560214,-0.001596692,0.001600987,0.002581729
117.525,1.169045,-1.169045,-0.002504387,-0.00153856,0.001539537,0.002506252
117.53,0.5512052,-0.5512052,-0.002308774,-0.001432846,0.001424806,0.00232287
117.535,-0.1424569,0.1424569,-0.002057105,-0.001277095,0.001264505,0.002066971
117.54,1.907845,-1.907845,-0.001750973,-0.001075956,0.001081366,0.001754939
117.545,1.897316,-1.897316,-0.001319423,-0.0008140292,0.0008147799,0.001324778
117.55,0.439168,-0.439168,-0.0007839157,-0.0004834101,0.0004727624,0.0007888502
117.555,-1.455655,1.455655,-0.0002063177,-0.0001423825,0.0001384234,0.0002372233
117.56,-0.111599,0.111599,0.00027429,0.000168472,-0.0001795614,-0.0002926769
117.565,-0.8325818,0.8325818,0.0007552904,0.0004661796,-0.0004795154,-0.0007683341
117.57,0.08951359,-0.08951359,0.001170691,0.0007286609,-0.0007263418,-0.001195411
117.575,-0.9362972,0.9362972,0.001560799,0.0009687539,-0.0009631337,-0.001553186
117.58,-1.196226,1.196226,0.001848817,0.001149705,-0.001141515,-0.001858529
117.585,-2.262613,2.262613,0.002047846,0.001266155,-0.001264994,-0.002051624
117.59,0.1672573,-0.1672573,0.002092564,0.001298243,-0.001294661,-0.00210538
117.595,-2.298763,2.298763,0.002083906,0.001283208,-0.001276941,-0.002079832
117.6,-0.3202407,0.3202407,0.001929491,0.001195445,-0.001196912,-0.00194979
117.605,0.694397,-0.694397,0.001725513,0.001064602,-0.001062015,-0.001724625
117.61,-0.7220957,0.7220957,0.00148563,0.0009304488,-0.0009190065,-0.001488695
117.615,-1.084829,1.084829,0.001220216,0.0007377645,-0.0007440555,-0.001205906
117.62,-0.06784696,0.06784696,0.0008460797,0.000523843,-0.0005181317,-0.0008469843
117.625,-0.8286055,0.8286055,0.0004441936,0.0002801463,-0.0002762996,-0.0004480242
117.63,0.1856579,-0.1856579,5.562649e-05,3.035564e-05,-2.822111e-05,-5.106941e-05
117.635,-1.03283,1.03283,-0.0003776515,-0.0002331686,0.0002257778,0.0003829547
117.64,-0.1044939,0.1044939,-0.0007947262,-0.0004946383,0.0005013232,0.0007954901
117.645,-0.3464207,0.3464207,-0.001231946,-0.000753785,0.0007628508,0.001218439
117.65,-0.01152162,0.01152162,-0.001635027,-0.001004328,0.001000405,0.001613091
117.655,1.635152,-1.635152,-0.001970124,-0.001216338,0.001209899,0.001976153
117.66,0.1998109,-0.1998109,-0.002198182,-0.001360117,0.001356488,0.00219824
117.665,0.5044441,-0.5044441,-0.002367397,-0.001457341,0.001457987,0.002352491
117.67,-0.6247931,0.6247931,-0.002436892,-0.001510158,0.001503701,0.002447205
117.675,0.2232564,-0.2232564,-0.002475861,-0.001527334,0.001524109,0.00247814
117.68,-0.2748034,0.2748034,-0.00246065,-0.001507595,0.001514996,0.002451362
117.685,0.02965604,-0.02965604,-0.002387321,-0.001464821,0.001470782,0.002374137
117.69,0.6489456,-0.6489456,-0.002239032,-0.001380744,0.001388407,0.002239148
117.695,-0.5002338,0.5002338,-0.002020162,-0.00125407,0.001263527,0.002036964
117.7,-0.3980454,0.3980454,-0.001792738,-0.001105118,0.00110869,0.001796942
117.705,-0.4864147,0.4864147,-0.001525083,-0.0009473045,0.0009517637,0.001544762
117.71,-0.5057196,0.5057196,-0.001259316,-0.0007731813,0.0007764285,0.001265175
117.715,0.1732352,-0.1732352,-0.0009768243,-0.0006039623,0.0006019089,0.0009764401
117.72,-0.3639819,0.3639819,-0.0006674826,-0.0004156958,0.000420823,0.0006716666
117.725,1.497956,-1.497956,-0.0003713297,-0.0002213351,0.0002278334,0.0003767226
117.73,2.679163,-2.679163,8.390519e-06,5.281339e-06,5.427705e-06,-5.69359e-06
117.735,-0.5679423,0.5679423,0.0004605232,0.0002951079,-0.0002997058,-0.0004812483
117.74,0.2940029,-0.2940029,0.0009116934,0.0005650383,-0.0005580641,-0.0009120433
117.745,1.038008,-1.038008,0.001335057,0.0008353463,-0.0008366734,-0.001349295
117.75,-0.2657491,0.2657491,0.001774975,0.001092217,-0.001091337,-0.001776953
117.755,-0.9943911,0.9943911,0.002130566,0.001323274,-0.001316188,-0.002131729
117.76,1.738173,-1.738173,0.002421518,0.001497228,-0.001491847,-0.002415612
117.765,0.6861573,-0.6861573,0.002684029,0.001667939,-0.001658824,-0.002683181
117.77,0.3186905,-0.3186905,0.002926602,0.001816348,-0.001811238,-0.002938425
117.775,1.450522,-1.450522,0.003124107,0.001925327,-0.00193037,-0.003125881
117.78,0.7702332,-0.7702332,0.003281305,0.002022731,-0.002035026,-0.003288809
117.785,-0.04793504,0.04793504,0.003393443,0.002103955,-0.002101747,-0.003379263
117.79,-0.9766309,0.9766309,0.003424922,0.002119223,-0.002113515,-0.003409034
117.795,-0.4933317,0.4933317,0.003334395,0.002052132,-0.002060889,-0.003343676
117.8,1.204823,-1.204823,0.003129323,0.001947506,-0.001954421,-0.003145405
117.805,0.6820857,-0.6820857,0.002912233,0.00180543,-0.001800512,-0.002918683
117.81,-0.1866666,0.1866666,0.002662583,0.001644174,-0.001639324,-0.002658161
117.815,1.766563,-1.766563,0.002333579,0.001441931,-0.001448246,-0.002338602
117.82,-0.1572213,0.1572213,0.002044615,0.001251319,-0.001264704,-0.00203067
117.825,0.987518,-0.987518,0.001691373,0.001051182,-0.001044901,-0.00169494
117.83,0.220039,-0.220039,0.001345242,0.0008341117,-0.0008364903,-0.001342277
117.835,1.932953,-1.932953,0.001001061,0.0006226615,-0.0006189641,-0.0009990833
117.84,0.7530455,-0.7530455,0.0006976526,0.0004380095,-0.0004316697,-0.0006870994
117.845,0.04615948,-0.04615948,0.0004128431,0.0002554437,-0.0002683403,-0.0004143417
117.85,-0.1788015,0.1788015,0.0001477887,8.884857e-05,-9.646511e-05,-0.0001675197
117.855,-0.0153725,0.0153725,-0.0001294119,-8.60947e-05,7.777989e-05,0.0001220016
117.86,-0.7253973,0.7253973,-0.000402086,-0.0002611132,0.0002574413,0.000416742
117.865,-1.366703,1.366703,-0.0007147619,-0.0004338782,0.0004418069,0.0007000262
117.87,0.3087354,-0.3087354,-0.001036396,-0.0006449776,0.0006355589,0.00102745
117.875,-0.5335185,0.5335185,-0.001332954,-0.0008157817,0.0008161296,0.001317077
117.88,-0.5361752,0.5361752,-0.001597861,-0.0009798061,0.000987375,0.001581554
117.885,-0.08884024,0.08884024,-0.001853449,-0.001145307,0.0011475,0.001851964
117.89,0.05222344,-0.05222344,-0.002068008,-0.001266523,0.001269387,0.002062672
117.895,0.007376012,-0.007376012,-0.002216227,-0.001365723,0.001365383,0.002224812
117.9,1.738295,-1.738295,-0.002322731,-0.00142728,0.001422957,0.002307971
117.905,0.6623795,-0.6623795,-0.00227853,-0.00140207,0.001408663,0.002278284
117.91,2.107816,-2.107816,-0.002138306,-0.001318262,0.001325645,0.002151664
117.915,-0.4389904,0.4389904,-0.001885144,-0.001152159,0.001168416,0.001883624
117.92,0.7837206,-0.7837206,-0.001581887,-0.0009831483,0.0009844072,0.001588157
117.925,-0.3834125,0.3834125,-0.001231808,-0.0007642873,0.0007755845,0.00124374
117.93,-0.5611319,0.5611319,-0.0008723669,-0.0005311504,0.0005412659,0.0008767848
117.935,2.145543,-2.145543,-0.0005141586,-0.0003113453,0.000310507,0.0005215498
117.94,-0.7681483,0.7681483,-6.086692e-05,-3.03471e-05,3.72821e-05,5.37165e-05
117.945,-2.231734,2.231734,0.0003529286,0.0002212079,-0.0002246857,-0.0003466979
117.95,-0.7079493,0.7079493,0.0006796921,0.0004170621,-0.0004158851,-0.0006661494
117.955,-2.008324,2.008324,0.0009215381,0.0005571249,-0.0005580425,-0.0009097489
117.96,-0.9513245,0.9513245,0.001047951,0.0006576312,-0.0006491328,-0.001038614
117.965,-0.8586658,0.8586658,0.00113748,0.0006895793,-0.000686526,-0.001133106
117.97,0.03528176,-0.03528176,0.001122857,0.0007033024,-0.00069619,-0.001129582
117.975,-2.049597,2.049597,0.001078974,0.0006644731,-0.0006632782,-0.001095517
117.98,1.195952,-1.195952,0.0009524063,0.0005976375,-0.0005947867,-0.0009545382
117.985,-1.875769,1.875769,0.0008150735,0.0005147618,-0.0005206676,-0.0008272615
117.99,-0.1277508,0.1277508,0.0006161021,0.0003889241,-0.0003877621,-0.0006172714
117.995,-0.3241548,0.3241548,0.0003999256,0.0002427729,-0.0002416249,-0.0003888498
118.0,0.8253504,-0.8253504,0.0001476761,7.973912e-05,-7.883698e-05,-0.0001341675
118.005,0.3515433,-0.3515433,-7.893863e-05,-4.605143e-05,4.43823e-05,7.110675e-05
118.01,1.186873,-1.186873,-0.0002600357,-0.0001639552,0.0001710969,0.0002766573
118.015,-0.3614533,0.3614533,-0.0004121747,-0.0002520728,0.0002541898,0.0003875179
118.02,-0.4647467,0.4647467,-0.0005408979,-0.0003402324,0.0003325545,0.0005565169
118.025,0.412791,-0.412791,-0.0006779489,-0.0004270242,0.0004261092,0.0006839112
118.03,1.029202,-1.029202,-0.0007712756,-0.0004881107,0.0004836592,0.0007820458
118.035,0.8250691,-0.8250691,-0.0008162509,-0.0005121488,0.0005101185,0.0008257272
118.04,0.3218142,-0.3218142,-0.0008150998,-0.0004939894,0.0004979254,0.0008049906
118.045,0.2326625,-0.2326625,-0.0007393233,-0.0004635773,0.0004687156,0.0007404432
118.05,-0.03628912,0.03628912,-0.0006702998,-0.0004131788,0.0004157272,0.0006732756
