time,force,acc_1,acc_2
8.546875,2.00939412,1.807e-05,-3.209e-05
8.547852,-0.63191088,9.02e-06,-1.344e-05
8.548828,0.76766821,1.081e-05,7.64e-06
8.549805,-0.55807416,-2.01e-05,2.537e-05
8.550781,0.10570146,-2.025e-05,4.179e-05
8.551758,1.29367356,-4.655e-05,4.72e-05
8.552734,-0.45308861,-6.192e-05,5.858e-05
8.553711,-0.64907341,-8.671e-05,5.938e-05
8.554688,1.50048613,-0.00010024,5.925e-05
8.555664,0.00216258,-0.00011604,7.067e-05
8.556641,1.17069152,-0.00012936,6.747e-05
8.557617,-0.69420529,-0.00014252,8.529e-05
8.558594,1.42250626,-0.00013886,0.00010121
8.55957,0.23743657,-0.00015323,0.00011553
8.560547,0.48515783,-0.00013769,0.00012145
8.561523,0.17361765,-0.00014202,0.00012073
8.5625,-0.41869029,-0.00014079,0.00012004
8.563477,0.07080632,-0.00015979,0.0001116
8.564453,-0.44305065,-0.00015199,0.00010236
8.56543,1.11595485,-0.00014855,8.41e-05
8.566406,-0.13508738,-0.00013938,7.077e-05
8.567383,-1.4693093,-0.00014429,5.756e-05
8.568359,-1.729599,-0.0001178,4.617e-05
8.569336,-1.80370702,-0.000127,4.051e-05
8.570312,0.5452592,-0.00012381,4.217e-05
8.571289,-1.19848491,-0.00011059,4.7e-05
8.572266,0.36938951,-0.00010799,4.328e-05
8.573242,0.16108408,-0.00010375,4.762e-05
8.574219,-0.09557258,-8.75e-05,4.138e-05
8.575195,0.43156849,-8.946e-05,3.863e-05
8.576172,0.14533414,-9.032e-05,4.201e-05
8.577148,-2.66947244,-8.81e-05,3.565e-05
8.578125,-0.36784498,-9.708e-05,2.62e-05
8.579102,0.44269881,-0.0001101,2.218e-05
8.580078,1.65538266,-0.00010195,3.232e-05
8.581055,1.6437439,-0.000112,4.273e-05
8.582031,-1.28324452,-0.00010493,5.788e-05
8.583008,-0.36459798,-9.909e-05,6.967e-05
8.583984,-1.61606846,-9.653e-05,7.822e-05
8.584961,1.56280067,-0.00010429,8.76e-05
8.585938,1.01559834,-9.716e-05,9.455e-05
8.586914,0.37113937,-8.879e-05,8.348e-05
8.587891,0.10648361,-8.864e-05,8.024e-05
8.588867,1.42151062,-7.345e-05,7.644e-05
8.589844,1.32063842,-6.438e-05,5.997e-05
8.59082,1.09450086,-6.696e-05,5.261e-05
8.591797,0.4745031,-4.503e-05,4.172e-05
8.592773,-0.38874386,-1.839e-05,4.283e-05
8.59375,0.90246163,-9.12e-06,2.989e-05
8.594727,0.87841829,9.98e-06,1.737e-05
8.595703,-0.17644227,3.865e-05,7.51e-06
8.59668,-0.4130333,5.259e-05,-4.56e-06
8.597656,1.08369646,8.094e-05,-3.157e-05
8.598633,1.70166748,8.906e-05,-5.236e-05
8.599609,-0.81795427,0.0001089,-6.56e-05
8.600586,-0.33035626,0.00013412,-8.853e-05
8.601562,0.35137745,0.0001471,-0.00011028
8.602539,0.49331232,0.00016374,-0.00012282
8.603516,-0.50324377,0.00016808,-0.00012536
8.604492,1.8614044,0.00019171,-0.00013401
8.605469,0.46839561,0.00021269,-0.00014087
8.606445,0.48801823,0.00021466,-0.00013723
8.607422,1.79041585,0.00023207,-0.00013891
8.608398,-0.43828741,0.0002358,-0.00014402
8.609375,-0.05820815,0.00023548,-0.0001451
8.610352,-1.19384592,0.00024373,-0.00014315
8.611328,-0.19526209,0.00022994,-0.00014915
8.612305,-1.52219192,0.00022519,-0.00014442
8.613281,0.662892,0.00021931,-0.0001478
8.614258,0.3184037,0.00021598,-0.000139
8.615234,-0.28592405,0.00021623,-0.00012859
8.616211,-0.10583409,0.00020003,-0.0001144
8.617188,0.7068164,0.00021057,-0.00010611
8.618164,-1.17962847,0.00020254,-8.706e-05
8.619141,0.2808257,0.00019983,-8.374e-05
8.620117,0.7435807,0.00020332,-7.343e-05
8.621094,-1.84575618,0.00017777,-7.128e-05
8.62207,0.66267974,0.00016257,-7.854e-05
8.623047,-1.65363304,0.00015978,-8.774e-05
8.624023,-0.14911653,0.00014909,-9.168e-05
8.625,-1.2040834,0.00014165,-0.00010261
8.625977,1.41422658,0.00012381,-0.00010296
8.626953,-1.10224069,0.00011478,-8.729e-05
8.62793,-1.59074361,0.00010325,-7.408e-05
8.628906,0.0963456,9.525e-05,-7.319e-05
8.629883,-0.39052876,9.035e-05,-5.807e-05
8.630859,-1.50492786,7.892e-05,-4.789e-05
8.631836,0.47508235,7.46e-05,-4.697e-05
8.632812,-2.00644739,3.318e-05,-4.2e-05
8.633789,-1.09985527,2.205e-05,-3.687e-05
8.634766,-0.51669514,-8.95e-06,-3.601e-05
8.635742,0.88034037,-2.871e-05,-2.924e-05
8.636719,1.27480897,-5.736e-05,-1.922e-05
8.637695,1.07012158,-7.037e-05,6.23e-06
8.638672,-0.10020824,-9.125e-05,3.285e-05
8.639648,-2.36611352,-0.00011872,6.262e-05
8.640625,0.33477757,-0.00013259,8.737e-05
8.641602,1.46312436,-0.00016013,0.00011184
8.642578,1.23082472,-0.00017995,0.0001285
8.643555,0.42416474,-0.00021144,0.00014791
8.644531,-1.17008076,-0.00022805,0.0001586
8.645508,-0.56052717,-0.00025969,0.00016373
8.646484,1.90662932,-0.00027936,0.00016503
8.647461,-1.42182894,-0.0002755,0.00018324
8.648438,-1.22276853,-0.00030473,0.00018929
8.649414,0.83907402,-0.00030706,0.00018995
8.650391,-0.38495321,-0.00031665,0.00020307
8.651367,-1.21900703,-0.00030816,0.00020241
8.652344,1.63539422,-0.00030472,0.00020589
8.65332,0.5602758,-0.00029584,0.00020295
8.654297,-0.40728638,-0.00028193,0.00019657
8.655273,-1.02807732,-0.00027203,0.00018644
8.65625,2.09458386,-0.0002728,0.0001632
8.657227,-0.05692301,-0.00026113,0.00014421
8.658203,1.2674139,-0.00023853,0.00012895
8.65918,0.92826044,-0.00022076,0.00011082
8.660156,-0.5193268,-0.00020707,9.684e-05
8.661133,-0.49123567,-0.00020675,9.075e-05
8.662109,1.43480022,-0.00017253,8.617e-05
8.663086,1.40496023,-0.00015009,8.221e-05
8.664062,-1.89840329,-0.0001521,7.085e-05
8.665039,0.58533715,-0.00011977,6.458e-05
8.666016,-0.13904642,-0.00010996,6.501e-05
8.666992,-1.05145883,-9.986e-05,5.032e-05
8.667969,0.1852929,-8.548e-05,3.122e-05
8.668945,-1.34500772,-7.154e-05,2.56e-05
8.669922,-0.52240604,-5.544e-05,1.627e-05
8.670898,-0.75225492,-4.262e-05,9.24e-06
8.671875,-0.53673008,-4.343e-05,8.67e-06
8.672852,-0.08635786,-2.256e-05,7.5e-07
8.673828,-0.90667837,-1.1e-06,7.91e-06
8.674805,1.55775269,2.461e-05,4.82e-06
8.675781,0.47111419,1.739e-05,-1.51e-06
8.676758,1.82403062,4.698e-05,-1.46e-06
8.677734,-0.24991157,5.86e-05,-4.61e-06
8.678711,-0.48585118,7.483e-05,-1.775e-05
8.679688,1.80842913,0.00010236,-3.291e-05
8.680664,-0.55167014,0.00010785,-5.315e-05
8.681641,-0.34822232,0.00011161,-6.667e-05
8.682617,0.70699422,0.0001394,-8.642e-05
8.683594,-1.30177446,0.00016908,-8.785e-05
8.68457,0.76785799,0.00016403,-0.00011232
8.685547,0.63631031,0.0001962,-0.0001039
8.686523,1.28884937,0.00022092,-0.00012134
8.6875,0.82950582,0.00022965,-0.000116
8.688477,1.37516892,0.00025751,-0.0001218
8.689453,-0.12361847,0.00025622,-0.00013459
8.69043,-0.77182685,0.00027854,-0.00013979
8.691406,2.12333928,0.00028319,-0.00015878
8.692383,-1.50119382,0.0002806,-0.00016936
8.693359,-1.44967488,0.00027411,-0.00018354
8.694336,0.63592386,0.00027736,-0.00019658
8.695312,1.6556015,0.00027036,-0.00020111
8.696289,0.26215492,0.00028964,-0.00019369
8.697266,1.0082373,0.00029096,-0.00018786
8.698242,-1.99816964,0.00029002,-0.00017309
8.699219,-0.46959894,0.00028656,-0.00015421
8.700195,-1.80136141,0.00028934,-0.00014697
8.701172,0.83157145,0.0002726,-0.00014986
8.702148,-1.54027612,0.00025429,-0.0001472
8.703125,-1.3712712,0.00024166,-0.00015292
8.704102,0.55480257,0.00023398,-0.00014351
8.705078,0.98943096,0.00020718,-0.00014154
8.706055,-0.15720667,0.00018424,-0.00013844
8.707031,0.56434733,0.00017011,-0.00011687
8.708008,0.46644826,0.00015794,-9.176e-05
8.708984,-0.19668308,0.00013774,-8.198e-05
8.709961,-0.98630356,0.00012086,-5.715e-05
8.710938,0.54916158,0.00010467,-4.399e-05
8.711914,0.65163357,9.253e-05,-2.213e-05
8.712891,1.01255906,6.549e-05,-1.724e-05
8.713867,0.35547178,3.486e-05,-1.206e-05
8.714844,-1.20094743,1.845e-05,-4.74e-06
8.71582,0.70226638,-1.045e-05,-3.48e-06
8.716797,0.02281103,-3.019e-05,4.63e-06
8.717773,-0.41059019,-5.008e-05,1.836e-05
8.71875,-0.23354671,-8.111e-05,2.94e-05
8.719727,-0.82963342,-0.00010192,4.635e-05
8.720703,0.8457609,-9.728e-05,6.377e-05
8.72168,-1.42163837,-0.00011704,8.062e-05
8.722656,-1.0445736,-0.0001363,9.347e-05
8.723633,-0.51495575,-0.00014753,9.913e-05
8.724609,1.57723885,-0.00015414,9.323e-05
8.725586,1.05409887,-0.00017334,0.00010538
8.726562,-1.66727231,-0.00018562,0.00010243
8.727539,1.30118245,-0.00020204,0.00010181
8.728516,1.35150665,-0.00022207,0.00010426
8.729492,-1.15674466,-0.0002214,0.00012359
8.730469,-2.54503735,-0.00023065,0.0001342
8.731445,-0.0031976,-0.00024289,0.00013966
8.732422,1.12532851,-0.00024881,0.00014077
8.733398,1.54740876,-0.00024984,0.00014989
8.734375,-0.92741224,-0.00026257,0.00016264
8.735352,1.74126279,-0.00025585,0.00016104
8.736328,-2.1719068,-0.00026153,0.00016763
8.737305,-0.40949735,-0.00026834,0.00016446
8.738281,-0.38722694,-0.00026211,0.00016624
8.739258,1.15709498,-0.00027973,0.00015907
8.740234,1.39859885,-0.00027286,0.00015022
8.741211,0.9738605,-0.00026858,0.00015634
8.742188,-1.38568371,-0.00025371,0.00015286
8.743164,0.899672,-0.00023874,0.00015116
8.744141,0.54778828,-0.00023905,0.00015187
8.745117,-1.69121136,-0.00020033,0.00015087
8.746094,-2.12558428,-0.00021019,0.00013899
8.74707,1.06496175,-0.00019164,0.0001254
8.748047,-0.17690332,-0.00017967,0.00010633
8.749023,-1.36149254,-0.00016423,9.191e-05
8.75,-0.19536483,-0.00015308,7.828e-05
8.750977,0.33198859,-0.00012445,6.561e-05
8.751953,-0.15911387,-0.00011586,5.282e-05
8.75293,-1.5697041,-0.00010003,4.126e-05
8.753906,1.95011138,-7.532e-05,2.424e-05
8.754883,1.06500575,-3.832e-05,1.985e-05
8.755859,-0.28773836,-1.778e-05,1.584e-05
8.756836,-0.28154727,-1.704e-05,1.111e-05
8.757812,0.38946698,1.691e-05,-6.53e-06
8.758789,-1.12465775,1.628e-05,-2.278e-05
8.759766,0.267072,4.116e-05,-2.905e-05
8.760742,-1.37629589,4.72e-05,-5.179e-05
8.761719,-0.10108662,7.156e-05,-6.664e-05
8.762695,-1.09805729,8.232e-05,-7.075e-05
8.763672,-1.06390658,9.773e-05,-7.728e-05
8.764648,1.59138485,0.00010336,-8.111e-05
8.765625,0.06191245,0.00011834,-7.607e-05
8.766602,0.18714792,0.00012453,-7.507e-05
8.767578,-2.01918428,0.00013966,-7.023e-05
8.768555,-0.6239746,0.00016011,-7.08e-05
8.769531,0.53194434,0.00016284,-8.485e-05
8.770508,0.19318492,0.00016568,-8.283e-05
8.771484,-2.14315315,0.00017558,-0.00010138
8.772461,0.21842224,0.00016195,-0.00011147
8.773438,0.314843,0.00017561,-0.00011267
8.774414,1.28922425,0.00016763,-0.00011756
8.775391,-0.60177699,0.00018804,-0.00011638
8.776367,-2.1679652,0.00018753,-0.00011736
8.777344,-1.05452702,0.00019308,-0.00010878
8.77832,-1.17347869,0.0001846,-0.00010413
8.779297,0.73983539,0.00020011,-0.00010322
8.780273,-2.66092399,0.000196,-9.861e-05
8.78125,-0.43026212,0.00017991,-0.00010011
8.782227,1.46002692,0.00017526,-0.00011019
8.783203,-0.06123316,0.00015737,-0.00011577
8.78418,0.86753529,0.00014173,-0.00010743
8.785156,-1.75230329,0.0001439,-0.00010722
8.786133,-1.60915929,0.00012254,-0.00010615
8.787109,1.3283423,0.00012262,-9.127e-05
8.788086,0.16827283,0.00010825,-8.142e-05
8.789062,0.18151056,8.956e-05,-5.889e-05
8.790039,-1.11107587,7.384e-05,-4.305e-05
8.791016,0.0246714,6.082e-05,-3.576e-05
8.791992,-1.12703229,3.752e-05,-2.196e-05
8.792969,1.28041911,1.275e-05,-1.544e-05
8.793945,2.75176898,-1.406e-05,-7.8e-07
8.794922,0.54356761,-1.791e-05,1.02e-05
8.795898,-0.65935915,-3.858e-05,3.173e-05
8.796875,-2.57749627,-4.129e-05,4.254e-05
8.797852,-1.68802978,-7.493e-05,5.827e-05
8.798828,1.45791301,-8.925e-05,5.884e-05
8.799805,-0.91526642,-0.00010313,7.828e-05
8.800781,-0.36380791,-0.0001142,7.872e-05
8.801758,0.69894064,-0.00013526,8.403e-05
8.802734,1.45906741,-0.00013987,0.00010188
8.803711,-0.27723263,-0.00014237,9.356e-05
8.804688,-0.33292208,-0.00015623,0.00010297
8.805664,0.01505805,-0.00015651,0.00010051
8.806641,-0.61008479,-0.00016685,9.918e-05
8.807617,-0.55152386,-0.00017111,9.518e-05
8.808594,0.41560123,-0.00017226,0.00010061
8.80957,0.14581246,-0.00018432,9.012e-05
8.810547,2.12407604,-0.00019393,9.244e-05
8.811523,0.39104373,-0.00018686,9.93e-05
8.8125,1.19186211,-0.00018868,0.00010185
8.813477,-1.04252582,-0.00019369,0.00010692
8.814453,0.52408035,-0.00018008,0.00011229
8.81543,-0.75157991,-0.00017657,0.00011449
8.816406,0.50149023,-0.00017085,0.00010136
8.817383,0.62299676,-0.00018237,0.00010374
8.818359,-0.02785369,-0.00017328,9.685e-05
8.819336,2.40319931,-0.00016429,9.33e-05
8.820312,1.41499523,-0.00016842,8.786e-05
8.821289,1.23247398,-0.00015373,9.323e-05
8.822266,0.79679777,-0.00013729,9.638e-05
8.823242,1.7648465,-0.00014573,0.00010504
8.824219,-1.41179308,-0.00011985,9.625e-05
8.825195,1.39454495,-0.00010179,8.639e-05
8.826172,-0.8853966,-9.652e-05,8.689e-05
8.827148,-0.55159027,-7.226e-05,6.885e-05
8.828125,0.5271217,-6.174e-05,5.618e-05
8.829102,1.24320843,-3.816e-05,4.209e-05
8.830078,-1.28534451,-2.528e-05,2.422e-05
8.831055,-0.51418765,3.29e-06,7.73e-06
8.832031,0.15252925,1.685e-05,-5.69e-06
8.833008,-0.15606504,3.104e-05,-1.516e-05
8.833984,0.86905494,5.957e-05,-3.553e-05
8.834961,3.46859632,9.347e-05,-4.112e-05
8.835938,0.47483486,0.0001183,-5.756e-05
8.836914,-0.66348091,0.00013355,-6.41e-05
8.837891,-1.27399304,0.00016547,-8.861e-05
8.838867,-0.34116015,0.00016885,-0.00010147
8.839844,-1.05666272,0.00018714,-0.00012497
8.84082,0.51676996,0.00019854,-0.00014404
8.841797,0.47794583,0.00019946,-0.00015511
8.842773,-0.45548662,0.00021794,-0.00016891
8.84375,1.95033333,0.00024335,-0.00016727
8.844727,-0.68688237,0.00023542,-0.00015975
8.845703,-0.13237481,0.00025357,-0.00015382
8.84668,0.6374306,0.00024953,-0.00014211
8.847656,0.88923763,0.0002541,-0.00013703
8.848633,1.30021236,0.00025136,-0.00013641
8.849609,0.3706991,0.00026243,-0.00012802
8.850586,1.07921944,0.0002466,-0.00013156
8.851562,-0.70138215,0.00025274,-0.00013798
8.852539,0.88357338,0.00023492,-0.00013966
8.853516,0.94927305,0.00023256,-0.00013566
8.854492,1.46281839,0.00022987,-0.00012734
8.855469,-1.62398254,0.00021607,-0.00012669
8.856445,-0.9020825,0.00022471,-0.00011181
8.857422,0.74020224,0.0002234,-0.00010291
8.858398,-2.58270617,0.00022607,-9.919e-05
8.859375,0.50761766,0.0002093,-9.736e-05
8.860352,1.07963623,0.00020475,-9.569e-05
8.861328,-0.52569238,0.00020745,-0.00010212
8.862305,-0.35475154,0.00020454,-0.00010826
8.863281,-1.06402199,0.00018457,-0.00011876
8.864258,-0.49048618,0.00017155,-0.00012085
8.865234,-0.473891,0.00016725,-0.00012907
8.866211,-0.70009384,0.00015321,-0.00011766
8.867188,-0.81735423,0.00015069,-0.00011205
8.868164,-0.26019024,0.00013002,-0.00011216
8.869141,-0.21371831,0.00012821,-0.00010348
8.870117,1.90348431,0.00010756,-8.341e-05
8.871094,-0.44789622,9.431e-05,-6.858e-05
8.87207,0.39937579,5.295e-05,-4.893e-05
8.873047,-0.59245501,3.253e-05,-3.35e-05
8.874023,-0.69486327,2.295e-05,-3.561e-05
8.875,-1.6531512,-1.826e-05,-1.087e-05
8.875977,-1.61893633,-5.373e-05,-2.88e-06
8.876953,-1.11739479,-7.781e-05,1.496e-05
8.87793,0.24145101,-0.00010558,3.439e-05
8.878906,1.06471115,-0.00013577,5.839e-05
8.879883,-1.76355025,-0.0001568,8.886e-05
8.880859,-0.42710898,-0.00018135,0.000112
8.881836,-1.31657191,-0.00020437,0.00013751
8.882812,-0.25229124,-0.00022088,0.00016698
8.883789,1.22114724,-0.00025113,0.00017549
8.884766,-0.44096591,-0.0002722,0.00019731
8.885742,-0.01824095,-0.00028723,0.00019375
8.886719,1.4081196,-0.00030673,0.00019747
8.887695,0.37363168,-0.00032953,0.00020025
8.888672,-0.77457362,-0.00033536,0.00019735
8.889648,0.16084792,-0.0003395,0.00019882
8.890625,-0.81098098,-0.00034873,0.00021004
8.891602,0.34904134,-0.00034876,0.00020178
8.892578,0.54858426,-0.00035087,0.00021865
8.893555,-1.40894341,-0.00035432,0.00020912
8.894531,0.20577998,-0.00033398,0.0002012
8.895508,-0.07052921,-0.00032451,0.00019897
8.896484,0.52477599,-0.00032466,0.00017764
8.897461,0.78284918,-0.0003024,0.0001733
8.898438,0.55512364,-0.00030749,0.00016171
8.899414,-0.25926977,-0.00028579,0.00014665
8.900391,0.94097723,-0.00027745,0.00013874
8.901367,-0.79917377,-0.00025418,0.00013947
8.902344,-1.31633239,-0.00025004,0.00012817
8.90332,-3.22650964,-0.00024773,0.00012269
8.904297,-0.12054504,-0.00022035,0.00010974
8.905273,-0.82697072,-0.00020298,0.0001007
8.90625,0.43658625,-0.00020933,9.818e-05
8.907227,-1.90129687,-0.00018046,8.528e-05
8.908203,-0.64599555,-0.0001651,8.396e-05
8.90918,0.53131247,-0.00015732,7.685e-05
8.910156,-1.04061785,-0.00015546,6.833e-05
8.911133,0.36992795,-0.00012864,7.149e-05
8.912109,-0.62275425,-0.00011527,6.239e-05
8.913086,-0.05828152,-8.787e-05,5.355e-05
8.914062,0.53132113,-8.179e-05,5.105e-05
8.915039,1.05391253,-6.73e-05,3.577e-05
8.916016,0.11459713,-5.089e-05,3.076e-05
8.916992,-0.81882149,-2.767e-05,3.287e-05
8.917969,-0.37139041,-1.155e-05,2.799e-05
8.918945,0.57142729,1.25e-06,1.12e-05
8.919922,-1.0281544,2.593e-05,-6.9e-07
8.920898,-0.07744612,3.95e-05,-1.753e-05
8.921875,-0.39313199,4.64e-05,-3.08e-05
8.922852,0.01975809,8.444e-05,-4.141e-05
8.923828,-0.96975211,0.00010322,-5.016e-05
8.924805,-1.78623219,0.00011992,-6.699e-05
8.925781,0.58791245,0.00013384,-7.958e-05
8.926758,0.96421206,0.00015362,-9.902e-05
8.927734,-1.81674101,0.00017628,-0.00010344
8.928711,0.36311738,0.00018293,-0.00011935
8.929688,1.033522,0.00020531,-0.00012609
8.930664,0.5925919,0.00020409,-0.00013188
8.931641,-0.41689188,0.00022418,-0.00014221
8.932617,-0.85849669,0.00023113,-0.00014998
8.933594,0.11083079,0.0002416,-0.00015111
8.93457,0.36666831,0.00023298,-0.00015745
8.935547,-0.01285739,0.00023448,-0.00015841
8.936523,-0.24137438,0.0002304,-0.0001556
8.9375,-1.10053215,0.00023301,-0.00014965
8.938477,0.49778829,0.00023366,-0.00014706
8.939453,0.46534074,0.00021659,-0.00013975
8.94043,0.12696336,0.00021844,-0.00013358
8.941406,0.09865936,0.00021729,-0.0001222
8.942383,1.6189882,0.00020443,-0.0001087
8.943359,-0.69450387,0.00019631,-0.00010037
8.944336,1.38201301,0.00017616,-8.872e-05
8.945312,-0.75171688,0.0001731,-8.523e-05
8.946289,1.11766336,0.00016138,-6.969e-05
8.947266,1.22869013,0.00014826,-7.049e-05
8.948242,-0.30570607,0.00013917,-6.431e-05
8.949219,1.6186623,0.00012595,-6.081e-05
8.950195,0.45340524,0.00011633,-4.454e-05
8.951172,-0.86030328,0.00010511,-4.886e-05
8.952148,-0.30277307,0.00010894,-4.184e-05
8.953125,1.1804358,8.82e-05,-3.317e-05
8.954102,0.86172315,8.912e-05,-3.279e-05
8.955078,-1.00829899,9.205e-05,-3.375e-05
8.956055,-0.11533401,8.025e-05,-3.451e-05
8.957031,0.17208799,6.875e-05,-3.56e-05
8.958008,-0.49844175,5.91e-05,-3.61e-05
8.958984,2.38659633,4.829e-05,-3.257e-05
8.959961,0.23603137,3.651e-05,-3.36e-05
8.960938,-0.03764709,3.285e-05,-2.791e-05
8.961914,1.14742869,2.959e-05,-2.813e-05
8.962891,-0.26493732,2.023e-05,-1.752e-05
8.963867,0.910349,1.284e-05,-1.851e-05
8.964844,-1.63865582,4.93e-06,-4.73e-06
8.96582,-0.43519908,-1.585e-05,-1.1e-07
8.966797,1.08142233,-2.774e-05,1.051e-05
8.967773,1.53455362,-5.358e-05,1.601e-05
8.96875,-0.71446353,-4.201e-05,1.908e-05
8.969727,-0.89525506,-7.037e-05,2.719e-05
8.970703,0.50775794,-7.688e-05,3.752e-05
8.97168,-0.67812305,-9.476e-05,5.108e-05
8.972656,-0.26230295,-0.00010615,6.814e-05
8.973633,0.79607054,-0.00011555,7.525e-05
8.974609,-0.45350352,-0.00013063,8.592e-05
8.975586,-1.91264566,-0.00014654,9.484e-05
8.976562,-1.20916047,-0.00013432,9.169e-05
8.977539,0.09657494,-0.0001465,9.315e-05
8.978516,-1.88113054,-0.00016196,9.749e-05
8.979492,-0.34090373,-0.00016013,9.063e-05
8.980469,-1.52683788,-0.00016208,8.664e-05
8.981445,1.61949794,-0.00017372,8.706e-05
8.982422,2.2539875,-0.00016707,9.732e-05
8.983398,-1.09985326,-0.00016071,9.764e-05
8.984375,0.24619578,-0.00017227,0.00010305
8.985352,-0.98830885,-0.0001582,9.944e-05
8.986328,-0.29044643,-0.00015793,0.0001013
8.987305,1.86818311,-0.00014878,9.236e-05
8.988281,-0.54413924,-0.00015549,8.885e-05
8.989258,-0.35385546,-0.00016032,7.83e-05
8.990234,-0.86772486,-0.00015834,7.543e-05
8.991211,1.18307616,-0.00014289,6.636e-05
8.992188,-3.27631833,-0.00015257,6.722e-05
8.993164,-0.35689957,-0.00014334,6.494e-05
8.994141,-0.11457223,-0.00014325,6.675e-05
8.995117,-0.61422011,-0.00012958,7.035e-05
8.996094,0.86011187,-0.00012318,7.012e-05
8.99707,1.23254763,-0.00012323,7.451e-05
8.998047,-1.5321573,-0.00011855,7.809e-05
8.999023,2.08036847,-0.00011343,7.708e-05
9.0,-1.38618436,-0.00011515,7.219e-05
9.000977,1.285444,-9.987e-05,6.216e-05
9.001953,0.21299233,-9.436e-05,5.881e-05
9.00293,-0.44222177,-9.298e-05,5.401e-05
9.003906,-0.45760036,-9.118e-05,3.997e-05
9.004883,0.00794924,-6.995e-05,3.444e-05
9.005859,0.15846862,-5.798e-05,3.302e-05
9.006836,-0.91743638,-4.458e-05,3.241e-05
9.007812,-0.2009246,-3.903e-05,2.18e-05
9.008789,-0.81270296,-1.69e-05,2.757e-05
9.009766,-1.17545262,-6.66e-06,1.759e-05
9.010742,-0.84274042,1.189e-05,-1.19e-06
9.011719,-1.17919443,1.265e-05,-1.011e-05
9.012695,-0.38459733,3.551e-05,-2.255e-05
9.013672,0.39041005,4.776e-05,-4.289e-05
9.014648,0.07608617,5.023e-05,-4.482e-05
9.015625,2.02673413,6.278e-05,-5.635e-05
9.016602,-2.20499059,7.701e-05,-5.764e-05
9.017578,0.39617193,7.642e-05,-6.733e-05
9.018555,0.04947478,8.861e-05,-6.351e-05
9.019531,0.7952108,9.982e-05,-6.847e-05
9.020508,0.64586775,0.00011627,-6.714e-05
9.021484,-0.29115595,0.00010134,-6.553e-05
9.022461,0.21810969,0.00011946,-6.863e-05
9.023438,-0.78733895,0.00010869,-6.721e-05
9.024414,0.55109164,0.00010783,-7.192e-05
9.025391,-1.84670229,0.00011323,-7.415e-05
9.026367,0.81737262,0.00011496,-6.926e-05
9.027344,-0.06277924,0.00010371,-6.451e-05
9.02832,-0.44113938,0.00010683,-6.142e-05
9.029297,-0.12913418,9.371e-05,-4.898e-05
9.030273,-0.09143423,9.51e-05,-4.677e-05
9.03125,1.3572359,8.906e-05,-3.955e-05
9.032227,3.24930015,9.284e-05,-3.289e-05
9.033203,1.19754361,9.905e-05,-2.672e-05
9.03418,-0.56813789,9.637e-05,-2.367e-05
9.035156,0.65195926,0.00010299,-2.682e-05
9.036133,0.61005312,0.00010228,-3.266e-05
9.037109,-0.96387483,8.718e-05,-3.499e-05
9.038086,-1.33264147,8.174e-05,-3.9e-05
9.039062,-0.0514467,9.073e-05,-4.851e-05
9.040039,0.81188675,9.139e-05,-5.524e-05
9.041016,-1.64465155,8.895e-05,-5.267e-05
9.041992,-0.67961162,9.314e-05,-5.668e-05
9.042969,0.52008904,9.493e-05,-5.884e-05
9.043945,0.0070122,8.849e-05,-5.382e-05
9.044922,1.4555485,8.82e-05,-5.115e-05
9.045898,-1.36463089,9.466e-05,-5.176e-05
9.046875,2.31212523,8.984e-05,-5.099e-05
9.047852,-1.52631642,8.751e-05,-5.242e-05
9.048828,-2.06835209,7.685e-05,-6.751e-05
9.049805,-0.0688426,5.672e-05,-6.808e-05
9.050781,-1.12722125,4.297e-05,-8.089e-05
9.051758,-0.01055891,4.796e-05,-6.879e-05
9.052734,-0.0577478,2.904e-05,-6.041e-05
9.053711,-0.18202911,2.159e-05,-3.896e-05
9.054688,-0.89667939,9.86e-06,-2.138e-05
9.055664,0.45219363,-3.11e-06,-3.95e-06
9.056641,-0.28960836,-1.527e-05,8.16e-06
9.057617,1.13833099,-1.795e-05,2.354e-05
9.058594,-0.21657739,-4.075e-05,3.593e-05
9.05957,-0.91857658,-5.284e-05,5.366e-05
9.060547,-1.75399176,-7.057e-05,4.843e-05
9.061523,-0.19378753,-9.217e-05,5.103e-05
9.0625,-1.28306826,-0.00010641,5.122e-05
9.063477,-1.41348432,-0.00012569,5.415e-05
9.064453,0.51282918,-0.00012954,6.74e-05
9.06543,-1.76652549,-0.00014032,7.925e-05
9.066406,1.32032336,-0.00014522,8.361e-05
9.067383,0.13985628,-0.00015917,0.00010193
9.068359,-0.13181945,-0.00015436,0.00011981
9.069336,-0.93203888,-0.00016947,0.00012517
9.070312,0.77506452,-0.00015532,0.00012251
9.071289,0.0034266,-0.00017259,0.00011949
9.072266,-0.67441907,-0.00017774,0.00010099
9.073242,0.23024324,-0.00018875,9.107e-05
9.074219,-1.63356622,-0.00018498,8.433e-05
9.075195,-1.71400274,-0.00018871,7.181e-05
9.076172,-1.05425998,-0.0001768,7.15e-05
9.077148,0.41221526,-0.00018035,6.759e-05
9.078125,-0.00659678,-0.00018378,7.612e-05
9.079102,1.04300502,-0.00018492,8.281e-05
9.080078,-1.07611596,-0.00018275,9.283e-05
9.081055,0.51207214,-0.00017201,0.00010503
9.082031,-0.08776286,-0.00017256,0.00011013
